,Iteraties (0 indexed),Statistiek,Score (n_runs=20)
23317,23317,mean,6631.9898876404495
23318,23318,mean,6631.9898876404495
23319,23319,mean,6631.9898876404495
23320,23320,mean,6631.9898876404495
23321,23321,mean,6631.9898876404495
23322,23322,mean,6631.9898876404495
23323,23323,mean,6631.9898876404495
23324,23324,mean,6631.9898876404495
23325,23325,mean,6631.9898876404495
23326,23326,mean,6631.9898876404495
23327,23327,mean,6631.9898876404495
23328,23328,mean,6631.9898876404495
23329,23329,mean,6631.9898876404495
23330,23330,mean,6631.9898876404495
23331,23331,mean,6631.9898876404495
23332,23332,mean,6631.9898876404495
23333,23333,mean,6631.9898876404495
23334,23334,mean,6631.9898876404495
23335,23335,mean,6631.9898876404495
23336,23336,mean,6631.9898876404495
23337,23337,mean,6631.9898876404495
23338,23338,mean,6631.9898876404495
23339,23339,mean,6631.9898876404495
23340,23340,mean,6631.9898876404495
23341,23341,mean,6631.9898876404495
23342,23342,mean,6631.9898876404495
23343,23343,mean,6631.9898876404495
23344,23344,mean,6631.9898876404495
23345,23345,mean,6631.9898876404495
23346,23346,mean,6631.9898876404495
23347,23347,mean,6631.9898876404495
23348,23348,mean,6631.9898876404495
23349,23349,mean,6631.9898876404495
23350,23350,mean,6631.9898876404495
23351,23351,mean,6631.9898876404495
23352,23352,mean,6631.9898876404495
23353,23353,mean,6631.9898876404495
23354,23354,mean,6631.9898876404495
23355,23355,mean,6631.9898876404495
23356,23356,mean,6631.9898876404495
23357,23357,mean,6631.9898876404495
23358,23358,mean,6631.9898876404495
23359,23359,mean,6631.9898876404495
23360,23360,mean,6631.9898876404495
23361,23361,mean,6631.9898876404495
23362,23362,mean,6631.9898876404495
23363,23363,mean,6631.9898876404495
23364,23364,mean,6631.9898876404495
23365,23365,mean,6631.9898876404495
23366,23366,mean,6631.9898876404495
23367,23367,mean,6631.9898876404495
23368,23368,mean,6631.9898876404495
23369,23369,mean,6631.9898876404495
23370,23370,mean,6631.9898876404495
23371,23371,mean,6631.9898876404495
23372,23372,mean,6631.9898876404495
23373,23373,mean,6631.9898876404495
23374,23374,mean,6631.9898876404495
23375,23375,mean,6631.9898876404495
23376,23376,mean,6631.9898876404495
23377,23377,mean,6631.9898876404495
23378,23378,mean,6631.9898876404495
23379,23379,mean,6631.9898876404495
23380,23380,mean,6631.9898876404495
23381,23381,mean,6631.9898876404495
23382,23382,mean,6631.9898876404495
23383,23383,mean,6631.9898876404495
23384,23384,mean,6631.9898876404495
23385,23385,mean,6631.9898876404495
23386,23386,mean,6631.9898876404495
23387,23387,mean,6631.9898876404495
23388,23388,mean,6631.9898876404495
23389,23389,mean,6631.9898876404495
23390,23390,mean,6631.9898876404495
23391,23391,mean,6631.9898876404495
23392,23392,mean,6631.9898876404495
23393,23393,mean,6631.9898876404495
23394,23394,mean,6631.9898876404495
23395,23395,mean,6631.9898876404495
23396,23396,mean,6631.9898876404495
23397,23397,mean,6631.9898876404495
23398,23398,mean,6631.9898876404495
23399,23399,mean,6631.9898876404495
23400,23400,mean,6631.9898876404495
23401,23401,mean,6631.9898876404495
23402,23402,mean,6631.9898876404495
23403,23403,mean,6631.9898876404495
23404,23404,mean,6631.9898876404495
23405,23405,mean,6631.9898876404495
23406,23406,mean,6631.9898876404495
23407,23407,mean,6631.9898876404495
23408,23408,mean,6631.9898876404495
23409,23409,mean,6631.9898876404495
23410,23410,mean,6631.9898876404495
23411,23411,mean,6631.9898876404495
23412,23412,mean,6631.9898876404495
23413,23413,mean,6631.9898876404495
23414,23414,mean,6631.9898876404495
23415,23415,mean,6631.9898876404495
23416,23416,mean,6631.9898876404495
23417,23417,mean,6631.9898876404495
23418,23418,mean,6631.9898876404495
23419,23419,mean,6631.9898876404495
23420,23420,mean,6631.9898876404495
23421,23421,mean,6631.9898876404495
23422,23422,mean,6631.9898876404495
23423,23423,mean,6631.9898876404495
23424,23424,mean,6631.9898876404495
23425,23425,mean,6631.9898876404495
23426,23426,mean,6631.9898876404495
23427,23427,mean,6631.9898876404495
23428,23428,mean,6631.9898876404495
23429,23429,mean,6631.9898876404495
23430,23430,mean,6631.9898876404495
23431,23431,mean,6631.9898876404495
23432,23432,mean,6631.9898876404495
23433,23433,mean,6631.889887640449
23434,23434,mean,6631.889887640449
23435,23435,mean,6631.889887640449
23436,23436,mean,6631.889887640449
23437,23437,mean,6631.889887640449
23438,23438,mean,6631.889887640449
23439,23439,mean,6631.889887640449
23440,23440,mean,6631.889887640449
23441,23441,mean,6631.889887640449
23442,23442,mean,6631.889887640449
23443,23443,mean,6631.889887640449
23444,23444,mean,6631.889887640449
23445,23445,mean,6631.889887640449
23446,23446,mean,6631.889887640449
23447,23447,mean,6631.889887640449
23448,23448,mean,6631.889887640449
23449,23449,mean,6631.889887640449
23450,23450,mean,6631.889887640449
23451,23451,mean,6631.889887640449
23452,23452,mean,6631.889887640449
23453,23453,mean,6631.889887640449
23454,23454,mean,6631.889887640449
23455,23455,mean,6631.889887640449
23456,23456,mean,6631.889887640449
23457,23457,mean,6631.889887640449
23458,23458,mean,6631.889887640449
23459,23459,mean,6631.889887640449
23460,23460,mean,6631.889887640449
23461,23461,mean,6631.889887640449
23462,23462,mean,6631.889887640449
23463,23463,mean,6631.889887640449
23464,23464,mean,6631.889887640449
23465,23465,mean,6631.889887640449
23466,23466,mean,6631.889887640449
23467,23467,mean,6631.889887640449
23468,23468,mean,6631.889887640449
23469,23469,mean,6631.889887640449
23470,23470,mean,6631.889887640449
23471,23471,mean,6631.889887640449
23472,23472,mean,6631.889887640449
23473,23473,mean,6631.889887640449
23474,23474,mean,6631.889887640449
23475,23475,mean,6631.889887640449
23476,23476,mean,6631.889887640449
23477,23477,mean,6631.889887640449
23478,23478,mean,6631.889887640449
23479,23479,mean,6631.889887640449
23480,23480,mean,6631.889887640449
23481,23481,mean,6631.889887640449
23482,23482,mean,6631.889887640449
23483,23483,mean,6631.889887640449
23484,23484,mean,6631.889887640449
23485,23485,mean,6631.889887640449
23486,23486,mean,6631.889887640449
23487,23487,mean,6631.889887640449
23488,23488,mean,6631.889887640449
23489,23489,mean,6631.889887640449
23490,23490,mean,6631.889887640449
23491,23491,mean,6631.889887640449
23492,23492,mean,6631.889887640449
23493,23493,mean,6631.889887640449
23494,23494,mean,6631.889887640449
23495,23495,mean,6631.889887640449
23496,23496,mean,6631.889887640449
23497,23497,mean,6631.889887640449
23498,23498,mean,6631.889887640449
23499,23499,mean,6631.889887640449
23500,23500,mean,6631.889887640449
23501,23501,mean,6631.889887640449
23502,23502,mean,6631.889887640449
23503,23503,mean,6631.889887640449
23504,23504,mean,6631.889887640449
23505,23505,mean,6631.889887640449
23506,23506,mean,6631.889887640449
23507,23507,mean,6631.889887640449
23508,23508,mean,6631.889887640449
23509,23509,mean,6631.889887640449
23510,23510,mean,6631.889887640449
23511,23511,mean,6631.889887640449
23512,23512,mean,6631.889887640449
23513,23513,mean,6631.889887640449
23514,23514,mean,6631.889887640449
23515,23515,mean,6631.889887640449
23516,23516,mean,6631.889887640449
23517,23517,mean,6631.889887640449
23518,23518,mean,6631.889887640449
23519,23519,mean,6631.889887640449
23520,23520,mean,6631.889887640449
23521,23521,mean,6631.889887640449
23522,23522,mean,6631.889887640449
23523,23523,mean,6631.889887640449
23524,23524,mean,6631.889887640449
23525,23525,mean,6631.889887640449
23526,23526,mean,6631.889887640449
23527,23527,mean,6631.889887640449
23528,23528,mean,6631.889887640449
23529,23529,mean,6631.889887640449
23530,23530,mean,6631.889887640449
23531,23531,mean,6631.889887640449
23532,23532,mean,6631.889887640449
23533,23533,mean,6631.889887640449
23534,23534,mean,6631.889887640449
23535,23535,mean,6631.889887640449
23536,23536,mean,6631.889887640449
23537,23537,mean,6631.889887640449
23538,23538,mean,6631.889887640449
23539,23539,mean,6631.889887640449
23540,23540,mean,6631.889887640449
23541,23541,mean,6631.889887640449
23542,23542,mean,6631.889887640449
23543,23543,mean,6631.889887640449
23544,23544,mean,6631.889887640449
23545,23545,mean,6631.889887640449
23546,23546,mean,6631.889887640449
23547,23547,mean,6631.889887640449
23548,23548,mean,6631.889887640449
23549,23549,mean,6631.889887640449
23550,23550,mean,6631.889887640449
23551,23551,mean,6631.889887640449
23552,23552,mean,6631.889887640449
23553,23553,mean,6631.889887640449
23554,23554,mean,6631.889887640449
23555,23555,mean,6631.889887640449
23556,23556,mean,6631.889887640449
23557,23557,mean,6631.889887640449
23558,23558,mean,6631.889887640449
23559,23559,mean,6631.889887640449
23560,23560,mean,6631.889887640449
23561,23561,mean,6631.889887640449
23562,23562,mean,6631.889887640449
23563,23563,mean,6631.889887640449
23564,23564,mean,6631.889887640449
23565,23565,mean,6631.889887640449
23566,23566,mean,6631.889887640449
23567,23567,mean,6631.889887640449
23568,23568,mean,6631.889887640449
23569,23569,mean,6631.889887640449
23570,23570,mean,6631.889887640449
23571,23571,mean,6631.889887640449
23572,23572,mean,6631.889887640449
23573,23573,mean,6632.889887640449
23574,23574,mean,6632.889887640449
23575,23575,mean,6632.889887640449
23576,23576,mean,6632.889887640449
23577,23577,mean,6632.889887640449
23578,23578,mean,6632.889887640449
23579,23579,mean,6632.889887640449
23580,23580,mean,6632.889887640449
23581,23581,mean,6632.889887640449
23582,23582,mean,6632.889887640449
23583,23583,mean,6632.889887640449
23584,23584,mean,6632.889887640449
23585,23585,mean,6632.889887640449
23586,23586,mean,6632.889887640449
23587,23587,mean,6632.889887640449
23588,23588,mean,6632.889887640449
23589,23589,mean,6632.889887640449
23590,23590,mean,6632.889887640449
23591,23591,mean,6632.889887640449
23592,23592,mean,6632.889887640449
23593,23593,mean,6632.889887640449
23594,23594,mean,6632.889887640449
23595,23595,mean,6632.889887640449
23596,23596,mean,6632.889887640449
23597,23597,mean,6632.889887640449
23598,23598,mean,6632.889887640449
23599,23599,mean,6632.889887640449
23600,23600,mean,6632.889887640449
23601,23601,mean,6632.889887640449
23602,23602,mean,6632.889887640449
23603,23603,mean,6632.889887640449
23604,23604,mean,6632.889887640449
23605,23605,mean,6632.889887640449
23606,23606,mean,6632.889887640449
23607,23607,mean,6632.889887640449
23608,23608,mean,6632.889887640449
23609,23609,mean,6632.889887640449
23610,23610,mean,6632.889887640449
23611,23611,mean,6632.889887640449
23612,23612,mean,6632.889887640449
23613,23613,mean,6632.889887640449
23614,23614,mean,6632.889887640449
23615,23615,mean,6632.889887640449
23616,23616,mean,6632.889887640449
23617,23617,mean,6632.889887640449
23618,23618,mean,6632.889887640449
23619,23619,mean,6632.889887640449
23620,23620,mean,6632.889887640449
23621,23621,mean,6632.889887640449
23622,23622,mean,6632.889887640449
23623,23623,mean,6632.889887640449
23624,23624,mean,6632.889887640449
23625,23625,mean,6632.889887640449
23626,23626,mean,6632.889887640449
23627,23627,mean,6632.889887640449
23628,23628,mean,6632.889887640449
23629,23629,mean,6632.889887640449
23630,23630,mean,6632.889887640449
23631,23631,mean,6632.889887640449
23632,23632,mean,6632.889887640449
23633,23633,mean,6632.889887640449
23634,23634,mean,6632.889887640449
23635,23635,mean,6632.889887640449
23636,23636,mean,6632.889887640449
23637,23637,mean,6632.889887640449
23638,23638,mean,6632.889887640449
23639,23639,mean,6632.889887640449
23640,23640,mean,6632.889887640449
23641,23641,mean,6632.889887640449
23642,23642,mean,6632.889887640449
23643,23643,mean,6632.889887640449
23644,23644,mean,6632.889887640449
23645,23645,mean,6632.889887640449
23646,23646,mean,6632.889887640449
23647,23647,mean,6632.889887640449
23648,23648,mean,6632.889887640449
23649,23649,mean,6632.889887640449
23650,23650,mean,6632.889887640449
23651,23651,mean,6632.889887640449
23652,23652,mean,6632.889887640449
23653,23653,mean,6632.889887640449
23654,23654,mean,6632.889887640449
23655,23655,mean,6632.889887640449
23656,23656,mean,6632.889887640449
23657,23657,mean,6632.889887640449
23658,23658,mean,6632.889887640449
23659,23659,mean,6632.889887640449
23660,23660,mean,6632.889887640449
23661,23661,mean,6632.889887640449
23662,23662,mean,6632.889887640449
23663,23663,mean,6632.889887640449
23664,23664,mean,6632.889887640449
23665,23665,mean,6632.889887640449
23666,23666,mean,6632.889887640449
23667,23667,mean,6632.889887640449
23668,23668,mean,6632.889887640449
23669,23669,mean,6632.889887640449
23670,23670,mean,6632.889887640449
23671,23671,mean,6632.889887640449
23672,23672,mean,6632.889887640449
23673,23673,mean,6632.889887640449
23674,23674,mean,6632.889887640449
23675,23675,mean,6632.889887640449
23676,23676,mean,6632.889887640449
23677,23677,mean,6632.889887640449
23678,23678,mean,6632.889887640449
23679,23679,mean,6632.889887640449
23680,23680,mean,6632.889887640449
23681,23681,mean,6632.889887640449
23682,23682,mean,6632.889887640449
23683,23683,mean,6632.889887640449
23684,23684,mean,6632.889887640449
23685,23685,mean,6632.889887640449
23686,23686,mean,6632.889887640449
23687,23687,mean,6632.889887640449
23688,23688,mean,6632.889887640449
23689,23689,mean,6632.889887640449
23690,23690,mean,6632.889887640449
23691,23691,mean,6632.889887640449
23692,23692,mean,6632.889887640449
23693,23693,mean,6632.889887640449
23694,23694,mean,6632.889887640449
23695,23695,mean,6632.889887640449
23696,23696,mean,6632.889887640449
23697,23697,mean,6632.889887640449
23698,23698,mean,6632.889887640449
23699,23699,mean,6632.889887640449
23700,23700,mean,6632.889887640449
23701,23701,mean,6632.889887640449
23702,23702,mean,6632.889887640449
23703,23703,mean,6632.889887640449
23704,23704,mean,6632.889887640449
23705,23705,mean,6632.889887640449
23706,23706,mean,6632.889887640449
23707,23707,mean,6632.889887640449
23708,23708,mean,6632.889887640449
23709,23709,mean,6632.889887640449
23710,23710,mean,6632.889887640449
23711,23711,mean,6632.889887640449
23712,23712,mean,6632.889887640449
23713,23713,mean,6636.907865168539
23714,23714,mean,6636.907865168539
23715,23715,mean,6636.907865168539
23716,23716,mean,6636.907865168539
23717,23717,mean,6636.907865168539
23718,23718,mean,6636.907865168539
23719,23719,mean,6636.907865168539
23720,23720,mean,6636.907865168539
23721,23721,mean,6636.907865168539
23722,23722,mean,6636.907865168539
23723,23723,mean,6636.907865168539
23724,23724,mean,6636.907865168539
23725,23725,mean,6636.907865168539
23726,23726,mean,6636.907865168539
23727,23727,mean,6636.907865168539
23728,23728,mean,6636.907865168539
23729,23729,mean,6636.907865168539
23730,23730,mean,6636.907865168539
23731,23731,mean,6636.907865168539
23732,23732,mean,6636.907865168539
23733,23733,mean,6636.907865168539
23734,23734,mean,6636.907865168539
23735,23735,mean,6636.907865168539
23736,23736,mean,6636.907865168539
23737,23737,mean,6636.907865168539
23738,23738,mean,6636.907865168539
23739,23739,mean,6636.907865168539
23740,23740,mean,6636.907865168539
23741,23741,mean,6636.907865168539
23742,23742,mean,6636.907865168539
23743,23743,mean,6636.907865168539
23744,23744,mean,6636.907865168539
23745,23745,mean,6636.907865168539
23746,23746,mean,6636.907865168539
23747,23747,mean,6636.907865168539
23748,23748,mean,6636.907865168539
23749,23749,mean,6636.907865168539
23750,23750,mean,6636.907865168539
23751,23751,mean,6636.907865168539
23752,23752,mean,6636.907865168539
23753,23753,mean,6636.907865168539
23754,23754,mean,6636.907865168539
23755,23755,mean,6636.907865168539
23756,23756,mean,6636.907865168539
23757,23757,mean,6636.907865168539
23758,23758,mean,6636.907865168539
23759,23759,mean,6636.907865168539
23760,23760,mean,6636.907865168539
23761,23761,mean,6636.907865168539
23762,23762,mean,6636.907865168539
23763,23763,mean,6636.907865168539
23764,23764,mean,6636.907865168539
23765,23765,mean,6636.907865168539
23766,23766,mean,6636.907865168539
23767,23767,mean,6636.907865168539
23768,23768,mean,6636.907865168539
23769,23769,mean,6636.907865168539
23770,23770,mean,6636.907865168539
23771,23771,mean,6636.907865168539
23772,23772,mean,6636.907865168539
23773,23773,mean,6636.907865168539
23774,23774,mean,6636.907865168539
23775,23775,mean,6636.907865168539
23776,23776,mean,6636.907865168539
23777,23777,mean,6636.907865168539
23778,23778,mean,6636.907865168539
23779,23779,mean,6636.907865168539
23780,23780,mean,6636.907865168539
